"date","journal_issue","url","value","notes","adjust_gold","adjust_currency","is_clean","name"
"1864-01-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",156.625,"",,,,"Gold, high"
"1864-02-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.625,"",,,,"Gold, high"
"1864-02-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.5,"",,,,"Gold, high"
"1864-02-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",161,"",,,,"Gold, high"
"1864-02-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",161,"",,,,"Gold, high"
"1864-03-05","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",161.5,"",,,,"Gold, high"
"1864-03-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",162.375,"",,,,"Gold, high"
"1864-03-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",162.25,"",,,,"Gold, high"
"1864-03-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",179,"",,,,"Gold, high"
"1864-04-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",167.875,"",,,,"Gold, high"
"1864-04-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",170,"",,,,"Gold, high"
"1864-04-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",189,"",,,,"Gold, high"
"1864-04-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",179,"",,,,"Gold, high"
"1864-04-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",179.25,"",,,,"Gold, high"
"1864-05-07","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",178.375,"",,,,"Gold, high"
"1864-05-14","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",172.5,"",,,,"Gold, high"
"1864-05-21","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",183.5,"",,,,"Gold, high"
"1864-05-28","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",186.5,"",,,,"Gold, high"
"1864-06-04","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",191,"",,,,"Gold, high"
"1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",198.625,"",,,,"Gold, high"
"1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",196,"",,,,"Gold, high"
"1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",216,"",,,,"Gold, high"
"1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",240,"",,,,"Gold, high"
"1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",267,"",,,,"Gold, high"
"1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",285,"",,,,"Gold, high"
"1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",268,"",,,,"Gold, high"
"1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",251.5,"",,,,"Gold, high"
"1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",260.5,"",,,,"Gold, high"
"1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",256,"",,,,"Gold, high"
"1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",257.5,"",,,,"Gold, high"
"1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",255,"",,,,"Gold, high"
"1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",254.5,"",,,,"Gold, high"
"1864-09-10","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",233,"",,,,"Gold, high"
"1864-09-17","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",222.625,"",,,,"Gold, high"
"1864-09-24","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",212.5,"",,,,"Gold, high"
"1864-10-01","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",194.75,"",,,,"Gold, high"
"1864-10-08","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",200.75,"",,,,"Gold, high"
"1864-10-15","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",214,"",,,,"Gold, high"
"1864-10-22","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",210,"",,,,"Gold, high"
"1864-10-29","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",216.75,"",,,,"Gold, high"
"1864-11-05","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",240,"",,,,"Gold, high"
"1864-11-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",245,"",,,,"Gold, high"
"1864-11-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",217,"",,,,"Gold, high"
"1864-11-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",219.25,"",,,,"Gold, high"
"1864-12-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",232,"",,,,"Gold, high"
"1864-12-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",241.5,"",,,,"Gold, high"
"1864-12-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",234.5,"",,,,"Gold, high"
"1864-12-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",217.5,"",,,,"Gold, high"
"1865-01-07","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",227.5,"",,,,"Gold, high"
"1865-01-14","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",221,"",,,,"Gold, high"
"1865-01-21","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",206,"",,,,"Gold, high"
"1865-01-28","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",220,"",,,,"Gold, high"
"1865-02-04","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",214.5,"",,,,"Gold, high"
"1865-02-11","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",209,"",,,,"Gold, high"
"1865-02-18","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",205.625,"",,,,"Gold, high"
"1865-02-25","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",199.5,"",,,,"Gold, high"
"1865-03-01","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",200.5,"",,,,"Gold, high"
"1865-03-08","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",197.75,"",,,,"Gold, high"
"1865-03-15","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",177.75,"",,,,"Gold, high"
"1865-03-22","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",158.5,"",,,,"Gold, high"
"1865-03-29","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",152.125,"",,,,"Gold, high"
"1865-04-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",153.75,"",,,,"Gold, high"
"1865-04-12","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",146.25,"",,,,"Gold, high"
"1865-04-26","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",149,"",,,,"Gold, high"
"1865-05-03","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",141.875,"",,,,"Gold, high"
"1865-05-10","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",135.75,"",,,,"Gold, high"
"1865-05-17","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",131.625,"",,,,"Gold, high"
"1865-05-24","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",135.125,"",,,,"Gold, high"
"1865-05-31","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",137.375,"",,,,"Gold, high"
"1865-06-07","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",137.5,"",,,,"Gold, high"
"1865-06-14","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",142.125,"",,,,"Gold, high"
"1865-06-21","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",142,"",,,,"Gold, high"
"1865-06-28","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",141,"",,,,"Gold, high"
"1865-07-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",140.375,"",,,,"Gold, high"
"1865-07-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",142.625,"",,,,"Gold, high"
"1865-07-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",148,"",,,,"Gold, high"
"1865-07-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",143.75,"",,,,"Gold, high"
"1865-08-05","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",143.875,"",,,,"Gold, high"
"1865-08-12","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",142,"",,,,"Gold, high"
"1865-08-19","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.125,"",,,,"Gold, high"
"1865-08-26","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.375,"",,,,"Gold, high"
"1865-09-02","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.625,"",,,,"Gold, high"
"1865-09-09","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.75,"",,,,"Gold, high"
"1865-09-16","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",143.25,"",,,,"Gold, high"
"1865-09-23","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",148.75,"",,,,"Gold, high"
"1865-09-30","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.25,"",,,,"Gold, high"
"1865-10-07","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",146.75,"",,,,"Gold, high"
"1865-10-14","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",144.875,"",,,,"Gold, high"
"1865-10-21","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",146.75,"",,,,"Gold, high"
"1865-10-28","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",145.875,"",,,,"Gold, high"
"1865-11-04","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",147.125,"",,,,"Gold, high"
"1865-11-11","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA82",146.875,"",,,,"Gold, high"
"1865-11-18","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",147,"",,,,"Gold, high"
"1865-11-25","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",147.125,"",,,,"Gold, high"
"1865-12-01","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",148,"",,,,"Gold, high"
"1865-12-08","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",148.875,"",,,,"Gold, high"
"1865-12-15","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",146.75,"",,,,"Gold, high"
"1865-12-22","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",146.75,"",,,,"Gold, high"
"1865-12-29","Jan 1866","http://books.google.com/books?id=3mhJAAAAMAAJ&pg=PA83",145.625,"",,,,"Gold, high"
"1863-01-03","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",134.5,"",,,,"Gold, low"
"1863-01-10","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",137.75,"",,,,"Gold, low"
"1863-01-17","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",149,"",,,,"Gold, low"
"1863-01-24","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",147,"",,,,"Gold, low"
"1863-01-31","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",155,"",,,,"Gold, low"
"1863-02-07","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",157.5,"",,,,"Gold, low"
"1863-02-14","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",153.125,"",,,,"Gold, low"
"1863-02-21","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",153.5,"",,,,"Gold, low"
"1863-02-28","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",171,"",,,,"Gold, low"
"1863-03-07","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",152.5,"",,,,"Gold, low"
"1863-03-14","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",154.25,"",,,,"Gold, low"
"1863-03-21","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",154.25,"",,,,"Gold, low"
"1863-03-28","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",141,"",,,,"Gold, low"
"1863-04-04","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",153,"",,,,"Gold, low"
"1863-04-11","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",146,"",,,,"Gold, low"
"1863-04-18","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",153,"",,,,"Gold, low"
"1863-04-25","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",151.25,"",,,,"Gold, low"
"1863-05-02","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",150,"",,,,"Gold, low"
"1863-05-09","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",152.25,"",,,,"Gold, low"
"1863-05-16","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",149,"",,,,"Gold, low"
"1863-05-23","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",148.75,"",,,,"Gold, low"
"1863-05-30","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",144.75,"",,,,"Gold, low"
"1863-06-06","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",146,"",,,,"Gold, low"
"1863-06-13","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",148,"",,,,"Gold, low"
"1863-06-20","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",142.25,"",,,,"Gold, low"
"1863-06-27","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",146.25,"",,,,"Gold, low"
"1863-07-11","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",132.25,"",,,,"Gold, low"
"1863-07-18","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",125,"",,,,"Gold, low"
"1863-07-25","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",126,"",,,,"Gold, low"
"1863-08-01","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",128.75,"",,,,"Gold, low"
"1863-08-08","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",126.5,"",,,,"Gold, low"
"1863-08-15","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",125,"",,,,"Gold, low"
"1863-08-22","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",124.5,"",,,,"Gold, low"
"1863-08-29","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",124.125,"",,,,"Gold, low"
"1863-09-05","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",132.5,"",,,,"Gold, low"
"1863-09-12","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",128,"",,,,"Gold, low"
"1863-09-19","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",133.75,"",,,,"Gold, low"
"1863-09-26","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",139.625,"",,,,"Gold, low"
"1863-10-03","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",142.5,"",,,,"Gold, low"
"1863-10-10","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",146.75,"",,,,"Gold, low"
"1863-10-17","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",151.75,"",,,,"Gold, low"
"1863-10-24","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",145.75,"",,,,"Gold, low"
"1863-10-31","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA27",146.25,"",,,,"Gold, low"
"1863-11-07","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",147.625,"",,,,"Gold, low"
"1863-11-14","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",146.375,"",,,,"Gold, low"
"1863-11-21","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",150,"",,,,"Gold, low"
"1863-11-27","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",143,"",,,,"Gold, low"
"1863-12-05","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",152.25,"",,,,"Gold, low"
"1863-12-12","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",150.25,"",,,,"Gold, low"
"1863-12-19","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",151.75,"",,,,"Gold, low"
"1863-12-26","Jan 1863","http://books.google.com/books?id=v15JAAAAMAAJ&pg=PA28",151.5,"",,,,"Gold, low"
"1864-01-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",151.5,"",,,,"Gold, low"
"1864-01-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",152,"",,,,"Gold, low"
"1864-01-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",155,"",,,,"Gold, low"
"1864-01-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",156,"",,,,"Gold, low"
"1864-01-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",156.5,"",,,,"Gold, low"
"1864-02-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.375,"",,,,"Gold, low"
"1864-02-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.25,"",,,,"Gold, low"
"1864-02-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.375,"",,,,"Gold, low"
"1864-02-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",159.375,"",,,,"Gold, low"
"1864-03-05","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",161.25,"",,,,"Gold, low"
"1864-03-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",162.5,"",,,,"Gold, low"
"1864-03-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",162,"",,,,"Gold, low"
"1864-03-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",169.375,"",,,,"Gold, low"
"1864-04-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",166.75,"",,,,"Gold, low"
"1864-04-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",169.25,"",,,,"Gold, low"
"1864-04-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",173,"",,,,"Gold, low"
"1864-04-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",174.75,"",,,,"Gold, low"
"1864-04-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",179.25,"",,,,"Gold, low"
"1864-05-07","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",173.75,"",,,,"Gold, low"
"1864-05-14","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",172.25,"",,,,"Gold, low"
"1864-05-21","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",183,"",,,,"Gold, low"
"1864-05-28","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",186,"",,,,"Gold, low"
"1864-06-04","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",190.75,"",,,,"Gold, low"
"1864-06-11","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",198.25,"",,,,"Gold, low"
"1864-06-18","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",195.25,"",,,,"Gold, low"
"1864-06-25","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",212,"",,,,"Gold, low"
"1864-07-02","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",235,"",,,,"Gold, low"
"1864-07-09","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",266.5,"",,,,"Gold, low"
"1864-07-16","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",244,"",,,,"Gold, low"
"1864-07-23","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",250,"",,,,"Gold, low"
"1864-07-30","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",251,"",,,,"Gold, low"
"1864-08-06","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",260,"",,,,"Gold, low"
"1864-08-13","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",256.5,"",,,,"Gold, low"
"1864-08-20","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",257.25,"",,,,"Gold, low"
"1864-08-27","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",254,"",,,,"Gold, low"
"1864-09-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",254,"",,,,"Gold, low"
"1864-09-10","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",234,"",,,,"Gold, low"
"1864-09-17","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",222.5,"",,,,"Gold, low"
"1864-09-24","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",212.5,"",,,,"Gold, low"
"1864-10-01","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",194.5,"",,,,"Gold, low"
"1864-10-08","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",200.5,"",,,,"Gold, low"
"1864-10-15","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",213.5,"",,,,"Gold, low"
"1864-10-22","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",209.75,"",,,,"Gold, low"
"1864-10-29","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",216.5,"",,,,"Gold, low"
"1864-11-05","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",239.5,"",,,,"Gold, low"
"1864-11-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",244,"",,,,"Gold, low"
"1864-11-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",216.5,"",,,,"Gold, low"
"1864-11-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",219,"",,,,"Gold, low"
"1864-12-03","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",231.5,"",,,,"Gold, low"
"1864-12-12","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",240,"",,,,"Gold, low"
"1864-12-19","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",234.25,"",,,,"Gold, low"
"1864-12-26","Jan 1865","http://books.google.com/books?id=Wl9JAAAAMAAJ&pg=PA63",217,"",,,,"Gold, low"
"1865-01-07","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",227,"",,,,"Gold, low"
"1865-01-14","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",217.75,"",,,,"Gold, low"
"1865-01-21","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",197.5,"",,,,"Gold, low"
"1865-01-28","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",218.625,"",,,,"Gold, low"
"1865-02-04","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",209,"",,,,"Gold, low"
"1865-02-11","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",204.75,"",,,,"Gold, low"
"1865-02-18","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",204,"",,,,"Gold, low"
"1865-02-25","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",198.5,"",,,,"Gold, low"
"1865-03-01","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",199.5,"",,,,"Gold, low"
"1865-03-08","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",196.625,"",,,,"Gold, low"
"1865-03-15","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",174.25,"",,,,"Gold, low"
"1865-03-22","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",156.25,"",,,,"Gold, low"
"1865-03-29","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",151.5,"",,,,"Gold, low"
"1865-04-05","Jul 1865","http://books.google.com/books?id=c19JAAAAMAAJ&pg=PA48",148,"",,,,"Gold, low"
